student,unit_title,assessment,score,score_level,user_unit
543,Potions,post,87.58452917297522,4,543 Potions
544,Potions,post,80.85927931336082,4,544 Potions
545,Potions,post,52.26645745438852,2,545 Potions
546,Potions,post,71.45397584728998,3,546 Potions
547,Potions,post,79.27623209823089,3,547 Potions
549,Potions,post,77.4765352205758,3,549 Potions
550,Potions,post,67.52992977154707,3,550 Potions
551,Potions,post,64.37469064259452,3,551 Potions
552,Potions,post,77.9125961077679,3,552 Potions
553,Potions,post,36.458511509745414,1,553 Potions
554,Potions,post,79.28430305279365,3,554 Potions
555,Potions,post,66.235928893067765,3,555 Potions
556,Potions,post,66.69027816943999,3,556 Potions
557,Potions,post,66.91195422697332,3,557 Potions
558,Potions,post,81.35017438976118,4,558 Potions
559,Potions,post,56.34596891579547,2,559 Potions
560,Potions,post,86.65207173752404,4,560 Potions
561,Potions,post,50.65747159576541,2,561 Potions
562,Potions,post,64.17735052119104,3,562 Potions
563,Potions,post,65.74898220009013,3,563 Potions
564,Potions,post,77.90597358398075,3,564 Potions
565,Potions,post,68.01506718106828,3,565 Potions
566,Potions,post,60.84085466725486,3,566 Potions
567,Potions,post,66.46331430442442,3,567 Potions
568,Potions,post,57.35105167393516,2,568 Potions
569,Potions,post,71.42892450545747,3,569 Potions
570,Potions,post,68.81768814005852,3,570 Potions
571,Potions,post,72.29812259558408,3,571 Potions
572,Potions,post,76.09389305390764,3,572 Potions
573,Potions,post,56.709947976351415,2,573 Potions
574,Potions,post,75.2499727874551,3,574 Potions
575,Potions,post,81.62901167252919,4,575 Potions
576,Potions,post,77.5144824995378,3,576 Potions
577,Potions,post,84.5004081181683,4,577 Potions
578,Potions,post,58.991026975961994,2,578 Potions
579,Potions,post,74.64816986996426,3,579 Potions
580,Potions,post,55.83195015149069,2,580 Potions
581,Potions,post,77.55731662188006,3,581 Potions
582,Potions,post,79.31262864302774,3,582 Potions
583,Potions,post,72.02735257030356,3,583 Potions
584,Potions,post,76.93213104060158,3,584 Potions
585,Potions,post,72.52322226356341,3,585 Potions
586,Potions,post,54.66078473576192,2,586 Potions
587,Potions,post,71.4255559184423,3,587 Potions
588,Potions,post,69.58121755783138,3,588 Potions
589,Potions,post,78.88486092026973,3,589 Potions
590,Potions,post,76.28981368774461,3,590 Potions
591,Potions,post,61.876002080686376,3,591 Potions
592,Potions,post,60.08938523663765,3,592 Potions
593,Potions,post,82.11195549732099,4,593 Potions
594,Potions,post,79.1666495034819,3,594 Potions
595,Potions,post,56.53413199907111,2,595 Potions
596,Potions,post,61.92861656734809,3,596 Potions
597,Potions,post,74.39869542737952,3,597 Potions
598,Potions,post,52.169987199022216,2,598 Potions
599,Potions,post,77.37738888960587,3,599 Potions
600,Potions,post,75.96323833481887,3,600 Potions
601,Potions,post,88.59149075670452,4,601 Potions
602,Potions,post,74.37368987630995,3,602 Potions
603,Potions,post,66.66448585839676,3,603 Potions
604,Potions,post,81.68203624666734,4,604 Potions
605,Potions,post,66.86776135000738,3,605 Potions
606,Potions,post,56.176972334493115,2,606 Potions
607,Potions,post,77.30715686053237,3,607 Potions
608,Potions,post,87.21721632652998,4,608 Potions
609,Potions,post,65.11297320409982,3,609 Potions
610,Potions,post,55.362943310630456,2,610 Potions
611,Potions,post,79.07778308265962,3,611 Potions
612,Potions,post,17.104165427518268,1,612 Potions
613,Potions,post,53.21849805056104,2,613 Potions
614,Potions,post,71.17081201465939,3,614 Potions
615,Potions,post,77.68245864594567,3,615 Potions
616,Potions,post,64.20212524349085,3,616 Potions
617,Potions,post,77.58971558036602,3,617 Potions
618,Potions,post,66.60064605729956,3,618 Potions
619,Potions,post,72.93708092842628,3,619 Potions
620,Potions,post,56.820250445185195,2,620 Potions
621,Potions,post,83.5304452357901,4,621 Potions
622,Potions,post,80.73556314575877,4,622 Potions
623,Potions,post,73.64792729780136,3,623 Potions
624,Potions,post,74.18814909902386,3,624 Potions
625,Potions,post,70.55728478818567,3,625 Potions
626,Potions,post,68.646301564197,3,626 Potions
627,Potions,post,73.60372085209406,3,627 Potions
628,Potions,post,78.10802693504742,3,628 Potions
629,Potions,post,78.4700932227833,3,629 Potions
630,Potions,post,76.51643569935896,3,630 Potions
631,Potions,post,60.69088233290769,3,631 Potions
632,Potions,post,76.45468092463477,3,632 Potions
633,Potions,post,74.46837295229068,3,633 Potions
634,Potions,post,72.947712289201,3,634 Potions
635,Potions,post,53.949128135321786,2,635 Potions
636,Potions,post,83.81252755745074,4,636 Potions
637,Potions,post,68.07761952931908,3,637 Potions
638,Potions,post,71.8072229725329,3,638 Potions
639,Potions,post,74.13354925579189,3,639 Potions
640,Potions,post,82.37022247809679,4,640 Potions
641,Potions,post,68.99957243639695,3,641 Potions
642,Potions,post,69.66432507554055,3,642 Potions
643,Potions,post,72.88272270695913,3,643 Potions
644,Potions,post,69.31234186238241,3,644 Potions
645,Potions,post,60.580575562450605,3,645 Potions
646,Potions,post,62.65781844725919,3,646 Potions
647,Potions,post,68.86197205148352,3,647 Potions
649,Potions,post,79.0567333809894,3,649 Potions
650,Potions,post,61.98629193461721,3,650 Potions
651,Potions,post,75.97772950349459,3,651 Potions
652,Potions,post,69.14023398823504,3,652 Potions
653,Potions,post,61.946721684907324,3,653 Potions
654,Potions,post,69.91348172046557,3,654 Potions
655,Potions,post,38.026616277661944,1,655 Potions
656,Potions,post,73.49713058741351,3,656 Potions
657,Potions,post,85.97953198302687,4,657 Potions
658,Potions,post,37.457810918161634,1,658 Potions
659,Potions,post,74.81612775592315,3,659 Potions
660,Potions,post,79.11472989879167,3,660 Potions
661,Potions,post,41.3439019136266,2,661 Potions
662,Potions,post,57.24017603710743,2,662 Potions
663,Potions,post,70.97424483584719,3,663 Potions
665,Potions,post,79.6718352573458,3,665 Potions
667,Potions,post,87.57596744831022,4,667 Potions
668,Potions,post,65.85823927574319,3,668 Potions
669,Potions,post,71.98535831593497,3,669 Potions
670,Potions,post,68.00783933946741,3,670 Potions
671,Potions,post,77.3276719023945,3,671 Potions
672,Potions,post,71.82894083726136,3,672 Potions
673,Potions,post,62.690592128683384,3,673 Potions
674,Potions,post,40.22383189368018,2,674 Potions
675,Potions,post,84.74939738517143,4,675 Potions
676,Potions,post,57.539011866625394,2,676 Potions
677,Potions,post,79.88023883742738,3,677 Potions
678,Potions,post,77.04844360084508,3,678 Potions
679,Potions,post,78.20376713343329,3,679 Potions
680,Potions,post,74.00331051941367,3,680 Potions
681,Potions,post,68.95281557771436,3,681 Potions
682,Potions,post,88.66767681009729,4,682 Potions
683,Potions,post,75.60572059345387,3,683 Potions
684,Potions,post,89.09660327648896,4,684 Potions
685,Potions,post,80.1587652485185,4,685 Potions
686,Potions,post,72.02673816949181,3,686 Potions
687,Potions,post,80.41538307699928,4,687 Potions
688,Potions,post,72.27796135114728,3,688 Potions
689,Potions,post,65.08934129254796,3,689 Potions
690,Potions,post,69.19623460913274,3,690 Potions
691,Potions,post,76.10995507282523,3,691 Potions
692,Potions,post,66.0914565049125,3,692 Potions
693,Potions,post,65.42777539666274,3,693 Potions
694,Potions,post,65.61008039825565,3,694 Potions
695,Potions,post,93.81114851352139,4,695 Potions
696,Potions,post,65.94606593707995,3,696 Potions
697,Potions,post,65.22617368587166,3,697 Potions
698,Potions,post,60.82049208604559,3,698 Potions
699,Potions,post,76.83913862261151,3,699 Potions
700,Potions,post,78.34765946892647,3,700 Potions
701,Potions,post,86.62232884162863,4,701 Potions
702,Potions,post,66.13194519009014,3,702 Potions
703,Potions,post,70.84796096720355,3,703 Potions
704,Potions,post,77.16051742461383,3,704 Potions
705,Potions,post,64.791856898378,3,705 Potions
707,Potions,post,61.53334195848625,3,707 Potions
708,Potions,post,74.18463847204076,3,708 Potions
709,Potions,post,68.76110275963102,3,709 Potions
710,Potions,post,69.05145131988213,3,710 Potions
711,Potions,post,80.50749386495504,4,711 Potions
712,Potions,post,78.97825216976187,3,712 Potions
713,Potions,post,57.94297990072836,2,713 Potions
714,Potions,post,75.82369416537595,3,714 Potions
715,Potions,post,58.874984800198504,2,715 Potions
716,Potions,post,81.65005877966124,4,716 Potions
717,Potions,post,68.449126098459,3,717 Potions
719,Potions,post,86.84881922655562,4,719 Potions
720,Potions,post,63.412623311538795,3,720 Potions
721,Potions,post,87.02745668075352,4,721 Potions
722,Potions,post,70.8476305748082,3,722 Potions
723,Potions,post,64.17503798382187,3,723 Potions
724,Potions,post,70.46388465482674,3,724 Potions
725,Potions,post,68.88661554454454,3,725 Potions
726,Potions,post,61.291301175133775,3,726 Potions
727,Potions,post,78.92225117185887,3,727 Potions
728,Potions,post,61.716480141990566,3,728 Potions
729,Potions,post,70.27880645674448,3,729 Potions
730,Potions,post,71.06435197493664,3,730 Potions
731,Potions,post,71.39378724190317,3,731 Potions
732,Potions,post,80.70091072394858,4,732 Potions
733,Potions,post,67.61771420860171,3,733 Potions
734,Potions,post,75.32717925926876,3,734 Potions
735,Potions,post,73.02652794826847,3,735 Potions
736,Potions,post,80.54731386505215,4,736 Potions
737,Potions,post,34.372336981431694,1,737 Potions
738,Potions,post,60.54318854908112,3,738 Potions
739,Potions,post,81.06821459740799,4,739 Potions
740,Potions,post,57.665867009539696,2,740 Potions
741,Potions,post,61.28275134877944,3,741 Potions
742,Potions,post,72.40559160504564,3,742 Potions
743,Potions,post,67.68021194251669,3,743 Potions
744,Potions,post,69.35975603223135,3,744 Potions
745,Potions,post,81.06942375795367,4,745 Potions
746,Potions,post,78.05248854542477,3,746 Potions
747,Potions,post,67.42826833436467,3,747 Potions
748,Potions,post,73.6995581361889,3,748 Potions
750,Potions,post,69.05250394495292,3,750 Potions
751,Potions,post,92.29763610456492,4,751 Potions
752,Potions,post,52.322426779377665,2,752 Potions
753,Potions,post,68.60695143801728,3,753 Potions
754,Potions,post,79.25042743649212,3,754 Potions
755,Potions,post,66.00001360534671,3,755 Potions
756,Potions,post,49.827445591890765,2,756 Potions
757,Potions,post,77.93657655302218,3,757 Potions
758,Potions,post,75.75670688788102,3,758 Potions
759,Potions,post,79.69059583423815,3,759 Potions
760,Potions,post,75.0372853619937,3,760 Potions
761,Potions,post,78.88329302676314,3,761 Potions
762,Potions,post,71.07659325677216,3,762 Potions
763,Potions,post,88.58729337243135,4,763 Potions
764,Potions,post,59.563477560732885,2,764 Potions
765,Potions,post,81.4728240655189,4,765 Potions
766,Potions,post,66.97216413290589,3,766 Potions
767,Potions,post,75.31341049387811,3,767 Potions
768,Potions,post,73.15903061806057,3,768 Potions
769,Potions,post,68.83749814795027,3,769 Potions
770,Potions,post,77.36268999909746,3,770 Potions
771,Potions,post,75.77232193162318,3,771 Potions
772,Potions,post,73.78773409145134,3,772 Potions
773,Potions,post,77.31851495565311,3,773 Potions
774,Potions,post,74.43333769701128,3,774 Potions
775,Potions,post,65.2379901169003,3,775 Potions
776,Potions,post,57.73138126332492,2,776 Potions
777,Potions,post,87.75391342704019,4,777 Potions
778,Potions,post,69.77186430727103,3,778 Potions
779,Potions,post,37.87257292211927,1,779 Potions
780,Potions,post,70.58585982582528,3,780 Potions
781,Potions,post,84.60853826522178,4,781 Potions
782,Potions,post,76.58808083727781,3,782 Potions
783,Potions,post,77.56474617904503,3,783 Potions
784,Potions,post,77.44268299922767,3,784 Potions
785,Potions,post,70.64050339736309,3,785 Potions
786,Potions,post,77.38358960527876,3,786 Potions
787,Potions,post,74.21133407333978,3,787 Potions
788,Potions,post,67.88404696701939,3,788 Potions
789,Potions,post,66.89424095124895,3,789 Potions
790,Potions,post,69.3040381080302,3,790 Potions
791,Potions,post,79.94119356111123,3,791 Potions
792,Potions,post,67.6717752545236,3,792 Potions
793,Potions,post,75.60555022239835,3,793 Potions
794,Potions,post,58.223071394469876,2,794 Potions
795,Potions,post,66.79467229058987,3,795 Potions
796,Potions,post,74.86090890994213,3,796 Potions
797,Potions,post,56.990030610842126,2,797 Potions
798,Potions,post,83.55887007402109,4,798 Potions
799,Potions,post,86.62383610104055,4,799 Potions
800,Potions,post,41.49897933253501,2,800 Potions
801,Potions,post,77.60803743041336,3,801 Potions
802,Potions,post,67.38925073833627,3,802 Potions
803,Potions,post,81.38824573401095,4,803 Potions
804,Potions,post,45.3609786610923,2,804 Potions
805,Potions,post,74.69842451674516,3,805 Potions
806,Potions,post,82.12015145304757,4,806 Potions
807,Potions,post,75.47355439604715,3,807 Potions
808,Potions,post,70.15514757716389,3,808 Potions
809,Potions,post,5.166273880345614,1,809 Potions
810,Potions,post,65.78850682064314,3,810 Potions
811,Potions,post,40.94508308947015,2,811 Potions
812,Potions,post,82.82286786027679,4,812 Potions
813,Potions,post,69.42630507931557,3,813 Potions
814,Potions,post,44.24769022121451,2,814 Potions
816,Potions,post,80.1822021781193,4,816 Potions
817,Potions,post,73.08420562839117,3,817 Potions
818,Potions,post,42.04175811051611,2,818 Potions
819,Potions,post,66.66765686688143,3,819 Potions
820,Potions,post,76.19281138309601,3,820 Potions
821,Potions,post,46.7714677178225,2,821 Potions
822,Potions,post,73.02977648709958,3,822 Potions
823,Potions,post,63.369854298159595,3,823 Potions
824,Potions,post,71.86553355662008,3,824 Potions
825,Potions,post,79.30723014314432,3,825 Potions
826,Potions,post,76.33957154221946,3,826 Potions
827,Potions,post,56.60521802765014,2,827 Potions
828,Potions,post,63.48559299264858,3,828 Potions
829,Potions,post,69.95953778484349,3,829 Potions
830,Potions,post,60.13587735382123,3,830 Potions
831,Potions,post,75.88066608618166,3,831 Potions
832,Potions,post,52.24429105668907,2,832 Potions
833,Potions,post,71.36813366221409,3,833 Potions
834,Potions,post,68.53989404660025,3,834 Potions
835,Potions,post,65.62031438370613,3,835 Potions
836,Potions,post,87.28057225754462,4,836 Potions
837,Potions,post,89.3055491110098,4,837 Potions
838,Potions,post,65.73036594156093,3,838 Potions
839,Potions,post,87.52254589239507,4,839 Potions
841,Potions,post,77.07266768401293,3,841 Potions
842,Potions,post,58.99938973903407,2,842 Potions
843,Potions,post,46.47115669619183,2,843 Potions
844,Potions,post,66.05336531909386,3,844 Potions
845,Potions,post,66.48614269544895,3,845 Potions
846,Potions,post,77.2805044464919,3,846 Potions
847,Potions,post,61.622860220993786,3,847 Potions
848,Potions,post,73.74819809159335,3,848 Potions
849,Potions,post,74.72296174470475,3,849 Potions
850,Potions,post,78.59515705580256,3,850 Potions
851,Potions,post,39.5584998175397,1,851 Potions
852,Potions,post,85.98693474147193,4,852 Potions
853,Potions,post,75.09443533682843,3,853 Potions
854,Potions,post,66.25031840117047,3,854 Potions
855,Potions,post,68.41254414283345,3,855 Potions
856,Potions,post,70.9199184511948,3,856 Potions
857,Potions,post,80.45506334046257,4,857 Potions
858,Potions,post,71.66311507332172,3,858 Potions
859,Potions,post,81.71554961140241,4,859 Potions
860,Potions,post,70.61731188127786,3,860 Potions
861,Potions,post,42.70608573756665,2,861 Potions
862,Potions,post,79.95619838907359,3,862 Potions
863,Potions,post,38.771069202680344,1,863 Potions
864,Potions,post,82.16391888468581,4,864 Potions
865,Potions,post,80.02447301041393,4,865 Potions
866,Potions,post,22.152816956124916,1,866 Potions
868,Potions,post,72.77614466975506,3,868 Potions
869,Potions,post,68.5008077599775,3,869 Potions
870,Potions,post,85.99289059592438,4,870 Potions
871,Potions,post,68.59062075797354,3,871 Potions
872,Potions,post,73.78879763140533,3,872 Potions
873,Potions,post,35.97113268136884,1,873 Potions
874,Potions,post,76.18957598449357,3,874 Potions
875,Potions,post,45.52421410202398,2,875 Potions
876,Potions,post,74.78136539305862,3,876 Potions
877,Potions,post,79.90754547855926,3,877 Potions
878,Potions,post,80.50523009617484,4,878 Potions
879,Potions,post,57.9142714695985,2,879 Potions
880,Potions,post,70.7023980181645,3,880 Potions
881,Potions,post,67.7494943946275,3,881 Potions
882,Potions,post,68.48797234889581,3,882 Potions
883,Potions,post,74.52946907404953,3,883 Potions
884,Potions,post,64.52165803247742,3,884 Potions
885,Potions,post,76.73860433250945,3,885 Potions
886,Potions,post,55.63781145141682,2,886 Potions
887,Potions,post,84.72335993818203,4,887 Potions
888,Potions,post,60.30764040081064,3,888 Potions
889,Potions,post,71.2480432486627,3,889 Potions
890,Potions,post,53.38333181503942,2,890 Potions
891,Potions,post,65.90495674565788,3,891 Potions
892,Potions,post,69.67271212824735,3,892 Potions
